geonameid,name,alternatenames,latitude,longitude,country code,city size
2756561,Dronryp,"['Dronrijp', 'Dronryp']",53.2,5.65,NL,1000
2756567,Drogeham,"['Droegeham', 'Drogeham', 'Droogeham']",53.20213,6.11183,NL,1000
2756584,Driemond,['Driemond'],52.30583,5.01667,NL,1000
2756591,Driel,['Driel'],51.95917,5.81389,NL,1000
2756592,Driehuizen,['Driehuizen'],52.20879,5.94442,NL,1000
2756614,Driebruggen,['Driebruggen'],52.04417,4.8,NL,1000
2756642,Drachtstercompagnie,"['Drachtster Kompenije', 'De Compagnie', 'Drachster Compaghnie', 'Drachtstercompagnie']",53.13462,6.14153,NL,1000
2756657,Dorst,['Dorst'],51.59,4.85694,NL,1000
2756673,Doorwerth,['Doorwerth'],51.97917,5.79722,NL,1000
2756677,Doornspijk,"['Doornspijk', 'Doornspyk']",52.41833,5.81806,NL,1000
2756683,Doornenburg,['Doornenburg'],51.89,6.0,NL,1000
2756688,Doonheide,['Doonheide'],51.56667,5.69444,NL,1000
2756703,Donkerbroek,['Donkerbroek'],53.01734,6.23927,NL,1000
2756706,Donk,"['Lage Donk', 'Donk']",51.53843,5.62914,NL,1000
2756739,Dommelen,['Dommelen'],51.34624,5.43394,NL,1000
2756746,Domburg,"['Domburg', 'Domburgo', 'Dombourg']",51.56333,3.49583,NL,1000
2756771,Doesburg,['Doesburg'],52.06667,5.61667,NL,1000
2756774,Doenrade,"['Doenrade', 'Groot Doenrade']",50.9675,5.90694,NL,1000
2756787,Dirksland,"['Dirksland', 'di er ke si lan']",51.74917,4.1,NL,1000
2756788,Dirkshorn,"['Dirkshorn', 'Dirckshorn']",52.75,4.775,NL,1000
2756855,Diever,['Diever'],52.85417,6.31806,NL,1000
2756859,Diessen,"['Diessen', 'Diesen']",51.47583,5.175,NL,1000
2756878,Diepenheim,['Diepenheim'],52.2,6.55556,NL,1000
2756936,De Wijk,"['De Wijk', 'Wijk', 'De Wyk']",52.67333,6.29028,NL,1000
2756937,De Wijert,['De Wijert'],53.1945,6.57117,NL,1000
2756999,Deuteren,"['Groot-Deuteren', 'Deuteren']",51.68667,5.26667,NL,1000
2757015,De Uithof,"['Uithof', 'De Uithof']",52.08526,5.17456,NL,1000
2757089,De Rompert,['De Rompert'],51.71667,5.31667,NL,1000
2757095,De Rijp,"['De Rijp', 'Rijp']",52.55667,4.84583,NL,1000
2757152,De Peulen,['De Peulen'],51.82362,4.82165,NL,1000
2757189,De Noord,['De Noord'],52.7075,4.85139,NL,1000
2757194,Den Oever,"['Den-Uver', 'Oever', 'Den Oever', 'De Oever']",52.93353,5.03079,NL,1000
2757224,Den Ham,"['Lage Ham', 'Den Ham', 'Ham']",52.46583,6.49583,NL,1000
2757237,Den Dungen,"['Den Dungen', 'Dungen']",51.665,5.37222,NL,1000
2757290,De Mheen,"['De Melm', 'De Mheen']",52.21954,5.99141,NL,1000
2757313,De Maer,['De Maer'],52.51901,4.68171,NL,1000
2757325,De Loo,"['Loo', 'De Loo']",52.67167,6.73967,NL,1000
2757379,De Kwakel,"['Kwakel', 'Kwake', 'De Kwakel']",52.23917,4.79306,NL,1000
2757417,De Koog,"['Koog', 'De Koog']",53.0975,4.76111,NL,1000
2757449,De Kieviet,"['De Kieviet', 'Kievit', 'De Kievit']",52.12333,4.35839,NL,1000
2757478,Deil,"['Den Deijl', 'Deil']",51.88417,5.24306,NL,1000
2757488,De Hoven,"['De Hoven', 'De Heuf', 'Heuf']",52.24901,6.14367,NL,1000
2757586,De Hagen,['De Hagen'],51.99381,5.10263,NL,1000
2757623,De Goorn,"['De Goorn', 'Goorn']",52.62583,4.94722,NL,1000
2757627,De Glip,"['De Glip', 'Glip']",52.33083,4.61111,NL,1000
2757651,Deest,['Deest'],51.89,5.66667,NL,1000
2757690,De Domp,['De Domp'],53.03113,5.67716,NL,1000
2757857,Dalen,['Dalen'],52.69917,6.75556,NL,1000
2757874,Cuijk,"['Kuk', 'Kauk', 'Kuuk', 'Kuic', 'Cuijk', 'kawk', 'Kuyk', 'Cuyk', 'Ceuclum', 'Kuyc']",51.73083,5.87917,NL,1000
2757899,Cothen,"['Koten', 'Cothen']",51.99667,5.30833,NL,1000
2757922,Commandeurs,['Commandeurs'],52.50902,4.65843,NL,1000
2757931,Colijnsplaat,"['Kolijnsplaat', 'Colijnsplaat']",51.59917,3.84861,NL,1000
2757942,Coendersborg,['Coendersborg'],53.1941,6.58944,NL,1000
2757969,Chaam,['Chaam'],51.50583,4.86111,NL,1000
2758007,Capelle-West,['Capelle-West'],51.91667,4.56667,NL,1000
2758027,Callantsoog,"['Callantsoog', 'Kallensoog']",52.84,4.69583,NL,1000
2758104,Bunschoten,"['Bunschoten-Spakenburg', 'Bunsxoten', 'Bunskoat', 'Bunschoten', 'bwnskhwtn']",52.24304,5.37884,NL,1000
2758162,Budschop,['Budschop'],51.28511,5.75898,NL,1000
2758163,Budel-Schoot,"['Groot Schoot', 'Budel-Schoot', 'Groote Schoot']",51.2475,5.56528,NL,1000
2758164,Budel-Dorplein,"['Dorpplein', 'Dorplein', 'Budel-Dorplein']",51.23667,5.5875,NL,1000
2758167,Buchten,['Buchten'],51.04333,5.80972,NL,1000
2758175,Brunnepe,['Brunnepe'],52.56185,5.90343,NL,1000
2758180,Brukske,['Brukske'],51.52101,5.9927,NL,1000
2758186,Bruinisse,['Bruinisse'],51.66167,4.09444,NL,1000
2758207,Bruchem,['Bruchem'],51.78667,5.23611,NL,1000
2758213,Brouwershaven,['Brouwershaven'],51.72667,3.9125,NL,1000
2758239,Broeksterwâld,"['Broeksterwald', 'Broek', 'Broeksterwoude', 'De Broek', 'Broeksterwld', 'Broeksterwâld']",53.27466,5.99648,NL,1000
2758241,Broeksittard,['Broeksittard'],51.0029,5.89511,NL,1000
2758258,Broek in Waterland,"['Broek in Waterland', 'Broek']",52.43417,4.99583,NL,1000
2758275,Broekhem,"['Brokem', 'Broekhem']",50.87119,5.82069,NL,1000
2758311,Brinkhorst,['Brinkhorst'],52.21302,5.95167,NL,1000
2758326,Brielle,"['Den Briel', 'Brielle', 'brylh', 'Bryle', 'Brile', 'bu li lei', 'Brille']",51.90167,4.1625,NL,1000
2758336,Breugel,['Breugel'],51.5175,5.51111,NL,1000
2758341,Breskens,"['Bresjes', 'Breskens']",51.39583,3.55556,NL,1000
2758360,Breezand,['Breezand'],52.89,4.80417,NL,1000
2758391,Bredeweg,"['Breedeweg', 'Bredeweg']",51.76019,5.94189,NL,1000
2758393,Bredevoort,"['Brdford', 'Bredevort', 'bu lei de fu te', 'Bradford', 'Breevoort', 'Bredevoort']",51.94167,6.62083,NL,1000
2758416,Brand,['Brand'],51.45839,5.62427,NL,1000
2758422,Brakkenstein,"['Brakkenstein', 'Brakkestein']",51.81324,5.86539,NL,1000
2758426,Brakel,['Brakel'],51.8175,5.09028,NL,1000
2758429,Brachterbeek,"['Brachterbeek', 'Brachterbaek']",51.14694,5.90446,NL,1000
2758431,Brabander,"['De Brabander', 'Brabander']",51.53583,5.96806,NL,1000
2758500,Boven-Hardinxveld,"['Boven-Hardinxveld', 'Boven Hardingsveld', 'Hardingsveld', 'Hardinxveld']",51.82333,4.88194,NL,1000
2758540,Bosschenhoofd,['Bosschenhoofd'],51.56083,4.54028,NL,1000
2758549,Boskamp,['Boskamp'],52.33083,6.12778,NL,1000
2758579,Bosch en Duin,['Bosch en Duin'],52.11667,5.24167,NL,1000
2758602,Born,"['Bor', 'Born']",51.03167,5.80972,NL,1000
2758611,Borgharen,"['Bowgraven', 'Borgharen']",50.8775,5.6875,NL,1000
2758621,Borger,"['Borger', 'bwrkhr']",52.92333,6.79306,NL,1000
2758623,Borgele,['Borgele'],52.2763,6.14926,NL,1000
2758633,Boornbergum,"['Boarnburgum', 'Boornbergum']",53.08284,6.04578,NL,1000
2758770,Bocholtz,"['Bocholz', 'Boches', 'Bches', 'Bocholtz']",50.81833,6.00556,NL,1000
2758777,Blokzijl,['Blokzijl'],52.72667,5.96111,NL,1000
2758804,Bloemendaal,['Bloemendaal'],52.4025,4.62222,NL,1000
2758809,Blitterswijck,"['Blitterswijck', 'Blitterswijk']",51.53083,6.10833,NL,1000
2758815,Blijham,['Blijham'],53.10917,7.07639,NL,1000
2758825,Bleskensgraaf,"['Bleskensgraaf ca', 'Bleskensgraaf']",51.8725,4.78333,NL,1000
2758839,Bleijerheide,['Bleijerheide'],50.85538,6.06789,NL,1000
2758880,Blaarthem,"['Blaartem', 'Blaarthem']",51.42501,5.45784,NL,1000
2758884,Bitswijk,['Bitswijk'],51.6687,5.60921,NL,1000
2758895,Burdaard,"['Burdaard', 'Birdaard']",53.29421,5.87897,NL,1000
2758908,Binnenhof,['Binnenhof'],52.16418,4.53644,NL,1000
2758941,Bijvanck,"['Bijvanck', 'De Bijvang']",52.28585,5.26534,NL,1000
2758971,Biesland,['Biesland'],50.8411,5.67573,NL,1000
2758974,Biesdonk,['Biesdonk'],51.60613,4.78515,NL,1000
2759006,Beusichem,['Beusichem'],51.95,5.29167,NL,1000
2759043,Besoijen,"['Bezooien', 'Besoyen', 'Besoijen', 'Besooien']",51.68333,5.05,NL,1000
2759057,Berltsum,"['Berltsum', 'Berlikum']",53.2437,5.65101,NL,1000
2759059,Berlicum,"['Berlicum', 'Berlikum']",51.6775,5.4,NL,1000
2759064,Berkum,['Berkum'],52.52395,6.13655,NL,1000
2759070,Berkhout,['Berkhout'],52.64083,5.00139,NL,1000
2759078,Berkenwoude,['Berkenwoude'],51.945,4.70694,NL,1000
2759097,Beringe,"['Beringen', 'Beringe']",51.33667,5.94861,NL,1000
2759105,Bergstoep,['Bergstoep'],51.9225,4.78472,NL,1000
2759129,Bergharen,['Bergharen'],51.85083,5.66944,NL,1000
2759147,Berg en Dal,['Berg en Dal'],51.82167,5.91667,NL,1000
2759148,Berg en Bos,['Berg en Bos'],52.22009,5.9334,NL,1000
2759163,Berg,"['Berg aan de Maas', 'Berg']",51.00417,5.77083,NL,1000
2759164,Berg,['Berg'],50.86167,5.78333,NL,1000
2759240,Beltrum,['Beltrum'],52.06667,6.56389,NL,1000
2759247,Bellingwolde,['Bellingwolde'],53.11583,7.16528,NL,1000
2759254,Belfort,['Belfort'],50.84698,5.65991,NL,1000
2759259,Belcrum,['Belcrum'],51.59911,4.76994,NL,1000
2759275,Beetsterzwaag,"['Beetstersweach', 'Beetsterzwaag']",53.05914,6.07711,NL,1000
2759286,Beesel,"['Besel', 'Beesel']",51.26833,6.03889,NL,1000
2759288,Beesd,"['Beest', 'Beesd']",51.8875,5.19167,NL,1000
2759302,Beersdal,['Beersdal'],50.90597,5.9644,NL,1000
2759309,Beers,"['Beers', 'Beers NB', 'Brs']",51.72583,5.82778,NL,1000
2759342,Beekbergen,['Beekbergen'],52.16,5.96389,NL,1000
2759344,Beek gem Montferland,"['Beek', 'Beek gem Montferland', 'Beek (Montferland)']",51.90667,6.1875,NL,1000
2759353,Beegden,['Beegden'],51.18917,5.91944,NL,1000
2759415,Barger-Oosterveld,['Barger-Oosterveld'],52.77,6.95833,NL,1000
2759441,Banholt,['Banholt'],50.79,5.80833,NL,1000
2759444,Bangert,"['Bangerd', 'Bangert', 'De Bangert']",52.73582,5.1801,NL,1000
2759467,Ballast,['Ballast'],52.67218,6.73299,NL,1000
2759472,Balk,['Balk'],52.89756,5.57964,NL,1000
2759486,Bakkeveen,"['Bakkeveen', 'Bakkefean']",53.08072,6.25671,NL,1000
2759496,Bakhuizen,['Bakhuizen'],52.86975,5.45926,NL,1000
2759505,Bakenberg,['Bakenberg'],52.00511,5.8771,NL,1000
2759511,Bakel,['Bakel'],51.50333,5.74028,NL,1000
2759520,Baflo,['Baflo'],53.3625,6.51389,NL,1000
2759529,Babberich,['Babberich'],51.9075,6.11111,NL,1000
2759563,Baardwijk,['Baardwijk'],51.69246,5.09628,NL,1000
2759572,Baambrugge,['Baambrugge'],52.24583,4.98889,NL,1000
2759575,Baalder,['Baalder'],52.58579,6.65299,NL,1000
2759601,Avenhorn,['Avenhorn'],52.6175,4.95139,NL,1000
2759610,Austerlitz,['Austerlitz'],52.08,5.31528,NL,1000
2759611,Augustinusga,"['Stynsgea', 'Augustinusga']",53.21785,6.1617,NL,1000
2759673,Arkel,['Arkel'],51.86417,4.99444,NL,1000
2759698,Appelscha,"['Appelsga', 'Appelscha', 'Appelsche', 'Nieuw Appelsga', 'Appelskea']",52.95526,6.35053,NL,1000
2759729,Annen,['Annen'],53.0575,6.71944,NL,1000
2759748,Anklaar,['Anklaar'],52.23111,5.98497,NL,1000
2759749,Ankeveense Rade,['Ankeveense Rade'],52.25891,5.1016,NL,1000
2759764,Angerlo,['Angerlo'],51.99583,6.13472,NL,1000
2759765,Angeren,"['Angeren', 'Angrina']",51.91583,5.95833,NL,1000
2759781,Andelst,['Andelst'],51.90833,5.72917,NL,1000
2759796,Amstenrade,['Amstenrade'],50.93917,5.92361,NL,1000
2759813,Ammerzoden,['Ammerzoden'],51.74917,5.22083,NL,1000
2759815,Ammerstol,['Ammerstol'],51.9275,4.80833,NL,1000
2759831,America,"['Amerika', 'America']",51.43667,5.97917,NL,1000
2759849,Ameide,['Ameide'],51.955,4.9625,NL,1000
2759853,Alverna,['Alverna'],51.80417,5.75972,NL,1000
2759877,Alphen,"['  ', 'Alphen aan den Rijn', 'alfn  shmal brabant', 'Alphen', 'Alfen']",51.48167,4.95833,NL,1000
2759878,Almkerk,"['almkrk', 'Almkerk']",51.77083,4.95972,NL,1000
2759922,Akkrum,"['Akkrum', 'Ankrum', 'akram']",53.05024,5.83087,NL,1000
2759929,Akert,['Akert'],51.41407,5.5596,NL,1000
2759945,Afferden,['Afferden'],51.88,5.63472,NL,1000
2759961,Aduard,"['Aduard', 'Adeward', 'Adewardervoorwerk']",53.25667,6.45972,NL,1000
2759971,Adegeest,['Adegeest'],52.13621,4.45249,NL,1000
2760063,Abdissenbosch,['Abdissenbosch'],50.91667,6.03333,NL,1000
2760064,Abcoven,['Abcoven'],51.5275,5.08333,NL,1000
2760078,Abbekerk,['Abbekerk'],52.73167,5.01806,NL,1000
2760096,Aardenburg,"['Aardenburg', 'ardnbrg', 'Erreburg', 'Aardenberg', 'Aarntenmpournk', 'Rodembergum', 'Ardenburgum']",51.27333,3.44722,NL,1000
2760129,Aalst,['Aalst'],51.39667,5.47778,NL,1000
2760131,Aalst,['Aalst'],51.7825,5.12778,NL,1000
2760142,Aalden,['Aalden'],52.79,6.71806,NL,1000
2760147,Aagtekerke,['Aagtekerke'],51.54667,3.50972,NL,1000
6544882,Zuid-Berghuizen,['Zuid-Berghuizen'],52.30083,6.93333,NL,1000
6619678,Chevremont,"['Chevremont', 'Chvremont', 'Geitberg']",50.87554,6.05981,NL,1000
6621454,Welgelegen,['Welgelegen'],52.21397,5.97643,NL,1000
6621508,Matenhoeve,['Matenhoeve'],52.19056,6.01338,NL,1000
6621510,Matenhorst,['Matenhorst'],52.20482,5.99304,NL,1000
6621511,Matendreef,['Matendreef'],52.19993,5.98592,NL,1000
6621512,Matengaarde,['Matengaarde'],52.19793,5.9957,NL,1000
6621515,Rivierenkwartier,['Rivierenkwartier'],52.18914,5.97665,NL,1000
6621516,Staatsliedenkwartier,['Staatsliedenkwartier'],52.19951,5.97691,NL,1000
6621517,Brummelhof,['Brummelhof'],52.20503,5.96789,NL,1000
6621518,Vogelkwartier,['Vogelkwartier'],52.19777,5.96721,NL,1000
6621519,Componistenkwartier,['Componistenkwartier'],52.18977,5.96609,NL,1000
6621522,Sluisoord,['Sluisoord'],52.22291,5.98145,NL,1000
6621523,Sprenkelaar,['Sprenkelaar'],52.22512,5.99922,NL,1000
6621525,De Haven,['De Haven'],52.21045,5.97407,NL,1000
6621526,Binnenstad,['Binnenstad'],52.21304,5.95957,NL,1000
6621527,Sprengenweg-Noord,['Sprengenweg-Noord'],52.21839,5.95068,NL,1000
6621528,Sprengenbos,['Sprengenbos'],52.21902,5.94163,NL,1000
6621529,Spainkbos,['Spainkbos'],52.22228,5.94738,NL,1000
6621532,De Heeze,['De Heeze'],52.20061,5.95365,NL,1000
6621533,Westenenk,"['Westenenk', 'Westeneng']",52.19624,5.95656,NL,1000
6621534,Winkewijert,['Winkewijert'],52.19082,5.95794,NL,1000
6621535,De Bouwhof,['De Bouwhof'],52.18546,5.94704,NL,1000
6640198,Speelheide,['Speelheide'],51.50607,5.40519,NL,1000
6640199,Salderes,['Salderes'],51.51505,5.38991,NL,1000
6692371,Jubbega,"['Jubbega', 'Jubbega-Schurega', 'Jobbegea', 'Schurega']",53.00396,6.12183,NL,1000
6697850,Hoek,['Hoek'],53.20455,5.80192,NL,1000
6697854,De Knipe,"['Benedenknijpe', 'De Knijpe', 'De Knipe', 'Knijpe', 'Bovenknijpe']",52.96829,5.97116,NL,1000
6929953,Kelpen-Oler,['Kelpen-Oler'],51.21817,5.82602,NL,1000
6929980,Muschberg en Geestenberg,['Muschberg en Geestenberg'],51.44384,5.52329,NL,1000
6929984,Villapark,['Villapark'],51.44144,5.49385,NL,1000
6929985,Lakerlopen,['Lakerlopen'],51.43791,5.50106,NL,1000
6930031,Reitdiep,['Reitdiep'],53.24252,6.51957,NL,1000
6946241,Aldlân-Oost,['Aldlân-Oost'],53.1886,5.82825,NL,1000
6948945,Oranjewijk,['Oranjewijk'],52.04922,4.65374,NL,1000
6948946,Vondelwijk,['Vondelwijk'],52.05497,4.65314,NL,1000
7115205,Corlaer,['Corlaer'],52.21639,5.46535,NL,1000
7870365,Hoogkamp,['Hoogkamp'],51.9963,5.88026,NL,1000
7870372,Gulden Bodem,['Gulden Bodem'],51.99428,5.8908,NL,1000
7870373,Sterrenberg,['Sterrenberg'],51.9935,5.88387,NL,1000
7870374,Burgemeesterswijk,['Burgemeesterswijk'],51.98943,5.89597,NL,1000
7873874,Kop van Zuid,['Kop van Zuid'],51.90553,4.48706,NL,1000
8449928,Spechtenkamp,['Spechtenkamp'],52.13926,5.01758,NL,1000
8692975,Besterd,['Besterd'],51.5638,5.08658,NL,1000
9036084,Wisselaar,['Wisselaar'],51.61285,4.78444,NL,1000
9036086,Waterdonken,['Waterdonken'],51.60959,4.80452,NL,1000
11102422,Hunnerberg,['Hunnerberg'],51.84209,5.87876,NL,1000
11776989,Son en Breugel,['Son en Breugel'],51.51654,5.49608,NL,1000
12207018,Op Buuren,['Op Buuren'],52.12769,5.05847,NL,1000
12207019,Zandweg-Oostwaard,['Zandweg-Oostwaard'],52.13638,5.05196,NL,1000
12573832,Grauwaart,['Grauwaart'],52.09689,5.05794,NL,1000
2783150,Zulzeke,"['Zulzeke', 'Sulsique']",50.79165,3.57053,BE,500
2783181,Zonnegem,['Zonnegem'],50.92683,3.9087,BE,500
2783239,Zeveren,['Zeveren'],50.99643,3.49904,BE,500
2783258,Zevekote,"['Zevecoote', 'Zevecote', 'Zevekote', 'Zevekoot', 'Zevecoten']",51.13772,2.92056,BE,500
2783297,Zegelsem,"['Segelsem', 'Zegelsem']",50.81891,3.71775,BE,500
2783391,Yernée-Fraineux,"['Yerne-Fraineux', 'Yerne', 'Yernee-Fraineux', 'Yernée-Fraineux', 'Yernee']",50.52836,5.38163,BE,500
2783444,Woubrechtegem,['Woubrechtegem'],50.87355,3.91578,BE,500
2783454,Wontergem,['Wontergem'],50.97907,3.44027,BE,500
2783527,Witry,['Witry'],49.8594,5.61279,BE,500
2783559,Wintershoven,['Wintershoven'],50.85157,5.41965,BE,500
2783610,Wilskerke,['Wilskerke'],51.18115,2.83995,BE,500
2783636,Willaupuis,['Willaupuis'],50.56774,3.60274,BE,500
2783733,Wez-Velvain,"['Wez-Velvain', 'Wez-Welvain']",50.54607,3.38878,BE,500
2783778,Westrem,['Westrem'],50.9691,3.86203,BE,500
2783827,Werm,"['Werm', 'Hoeselt (Werm)']",50.83261,5.4796,BE,500
2783831,Werken,"['Werkin', 'Wercken', 'Werken']",51.0294,2.96448,BE,500
2783834,Weris,['Weris'],50.32641,5.53113,BE,500
2783846,Werbomont,"['Werbomont', 'Ferrires (Werbomont)', 'Ferrieres (Werbomont)']",50.38072,5.68216,BE,500
2784021,Warzée,"['Warzée', 'Warze', 'Warzee']",50.45,5.42619,BE,500
2784028,Warquignies,['Warquignies'],50.40152,3.82238,BE,500
2784036,Warnant-Dreye,"['Warnant-Dreye', 'Warnant']",50.59512,5.2256,BE,500
2784038,Warnant,"['Anhee (Warnant)', 'Warnant-Dreye', 'Anhe (Warnant)', 'Warnant']",50.32327,4.84274,BE,500
2784048,Warisoulx,"['Warisoulx', 'La Bruyre (Warisoulx)', 'La Bruyere (Warisoulx)']",50.53689,4.86703,BE,500
2784094,Wansin,"['Hannut (Wansin)', 'Wansin']",50.67846,5.01912,BE,500
2784098,Wannegem-Lede,['Wannegem-Lede'],50.89037,3.55139,BE,500
2784102,Wanne,['Wanne'],50.355,5.92083,BE,500
2784105,Wanlin,"['Wanlin', 'Houyet (Wanlin)']",50.15991,5.06204,BE,500
2784213,Wagnelée,"['Wagnelée', 'Fleurus (Wagnelee)', 'Fleurus (Wagnele)']",50.5233,4.53332,BE,500
2784233,Waasmont,"['Waasmont', 'Wamont']",50.72833,5.06327,BE,500
2784239,Waarmaarde,"['Waermaerde', 'Waarmaarde']",50.78997,3.4866,BE,500
2784265,Vyle-et-Tharoul,['Vyle-et-Tharoul'],50.44525,5.26246,BE,500
2784375,Voroux-Goreux,['Voroux-Goreux'],50.65473,5.42919,BE,500
2784394,Voormezele,"['Voormezeele', 'Voormezele']",50.81681,2.87616,BE,500
2784562,Virelles,"['Virelles', 'Chimay (Virelles)']",50.06386,4.33505,BE,500
2784615,Villers-Saint-Siméon,"['Juprelle (Villers-Saint-Simon)', 'Villers-Saint-Siméon', 'Juprelle (Villers-Saint-Simeon)']",50.71124,5.53891,BE,500
2784617,Villers-Saint-Ghislain,['Villers-Saint-Ghislain'],50.43028,4.03988,BE,500
2784621,Villers-Saint-Amand,['Villers-Saint-Amand'],50.62251,3.73149,BE,500
2784635,Villers-le-Peuplier,['Villers-le-Peuplier'],50.65673,5.09415,BE,500
2784637,Villers-le-Gambon,['Villers-le-Gambon'],50.19048,4.60704,BE,500
2784644,Villers-la-Tour,"['Chimay (Villers-la-Tour)', 'Villers-la-Tour']",50.03636,4.26132,BE,500
2784652,Villers-devant-Orval,"['Villers-Devant-Orval', 'Villers-devant-Orval']",49.61948,5.33048,BE,500
2784656,Villers-aux-Tours,"['Villers-aux-Tours', 'Anthisnes (Villers-aux-Tours)']",50.49825,5.51625,BE,500
2784666,Villerot,['Villerot'],50.48629,3.79054,BE,500
2784673,Ville-en-Hesbaye,"['Braives (Ville-en-Hesbaye)', 'Ville-en-Hesbaye']",50.61745,5.11662,BE,500
2784683,Villance,['Villance'],49.9717,5.22136,BE,500
2784748,Vierves-sur-Viroin,"['Vierves-sur-Viroin', 'Viroinval (Vierves-sur-Viroin)']",50.0811,4.63443,BE,500
2784773,Viemme,"['Faimes (Viemme)', 'Viemme']",50.64707,5.27215,BE,500
2784813,Vesqueville,['Vesqueville'],50.00573,5.39682,BE,500
2784866,Vergnies,"['Vergnies', 'Froidchapelle (Vergnies)']",50.19924,4.30325,BE,500
2784992,Vechmaal,"['Heers (Vechmaal)', 'Vechmael', 'Vechmaal']",50.76171,5.37455,BE,500
2784998,Vaux-lez-Rosières,"['Vaux-sur-Sre (Vaux-lez-Rosires)', 'Vaux-lez-Rosières', 'Vaux-sur-Sure (Vaux-lez-Rosieres)']",49.91299,5.56784,BE,500
2785003,Vaux-Chavanne,['Vaux-Chavanne'],50.30464,5.69245,BE,500
2785101,Ulbeek,"['Ulbeek', 'Wellen (Ulbeek)']",50.84367,5.30502,BE,500
2785301,Treignes,"['Treignes', 'Viroinval (Treignes)']",50.09237,4.67026,BE,500
2785330,Tourpes,['Tourpes'],50.57332,3.65089,BE,500
2785337,Tournay,"['Doornyk', 'Doornik', 'Tournay', 'Tornacum', 'Turnacum', 'Tournai']",49.85463,5.39829,BE,500
2785374,Tontelange,['Tontelange'],49.72653,5.81118,BE,500
2785381,Tongre-Notre-Dame,"['Tongres-Notre-Dame', 'Tongre-Notre-Dame']",50.58204,3.77621,BE,500
2785442,Tillet,['Tillet'],50.01008,5.52861,BE,500
2785522,Thoricourt,['Thoricourt'],50.61102,3.95044,BE,500
2785527,Thorembais-les-Béguines,"['Perwez (Thorembais-les-Bguines)', 'Thorembais-les-Béguines', 'Perwez (Thorembais-les-Beguines)']",50.65819,4.81755,BE,500
2785531,Thon,"['Thon', 'Andenne (Thon)']",50.46357,5.01449,BE,500
2785549,Thirimont,"['Beaumont (Thirimont)', 'Thirimont']",50.25955,4.23609,BE,500
2785557,Thines,"['Thines', 'Nivelles (Thines)']",50.59675,4.36895,BE,500
2785569,Thieulain,['Thieulain'],50.6181,3.60514,BE,500
2785806,Tavigny,"['Houffalize (Tavigny)', 'Tavigny']",50.10847,5.83786,BE,500
2785809,Taviers,"['Taviers', 'gheze (Taviers)', 'Eghezee (Taviers)']",50.61726,4.93072,BE,500
2785915,Sugny,"['Sugny', 'Vresse-sur-Semois (Sugny)']",49.81495,4.90222,BE,500
2785955,Strijtem,"['Strijtem', 'Strythem']",50.84155,4.11696,BE,500
2786188,Stavele,['Stavele'],50.94068,2.67241,BE,500
2786190,Stave,"['Stave', 'Mettet (Stave)']",50.28007,4.65906,BE,500
2786214,Stalhille,['Stalhille'],51.21412,3.07198,BE,500
2786254,Spontin,"['Yvoir (Spontin)', 'Spontin']",50.32256,5.0059,BE,500
2786283,Spiennes,['Spiennes'],50.42503,3.98735,BE,500
2786327,Sovet,"['Ciney (Sovet)', 'Sovet']",50.29691,5.03526,BE,500
2786358,Sorinnes,"['Sorinnes', 'Sorinne']",50.25921,4.98128,BE,500
2786365,Sorée,"['Gesves (Sore)', 'Sorée', 'Sore', 'Soree', 'Gesves (Soree)']",50.39917,5.12398,BE,500
2786380,Sommière,"['Sommière', 'Onhaye (Sommiere)', 'Onhaye (Sommire)']",50.27538,4.84926,BE,500
2786401,Solre-Saint-Géry,"['Beaumont (Solre-Saint-Gery)', 'Solre-Saint-Géry', 'Beaumont (Solre-Saint-Gry)']",50.2164,4.24828,BE,500
2786415,Soiron,['Soiron'],50.59128,5.79089,BE,500
2786425,Soheit-Tinlot,"['Soheit-Tinlot', 'Tinlot (Soheit-Tinlot)']",50.48378,5.38862,BE,500
2786479,Smeerebbe-Vloerzegem,"['Smeerhebbe-Vloersegem', 'Smeerebbe-Vloerzegem']",50.81703,3.92768,BE,500
2786484,Sluizen,"['Tongeren (Sluizen)', ""L'Écluse"", 'Sluse', 'Sluizen']",50.76524,5.53136,BE,500
2786507,Slijpe,"['Slype', 'Slijpe']",51.1551,2.8483,BE,500
2786583,Sint-Martens-Voeren,"['Fouron-Saint-Martin', 'Fourons (Fouron-Saint-Martin)', 'Sint-Martens-Voeren', 'Voeren (Sint-Martens-Voeren)']",50.74846,5.81288,BE,500
2786605,Sint-Maria-Latem,"['Sint-Maria-Latem', 'Laethem-Sainte Marie']",50.89014,3.7064,BE,500
2786611,Sint-Margriete-Houtem,"['Hautem-Sainte-Marguerite', 'Sint-Margriete-Houtem']",50.82877,4.95796,BE,500
2786613,Sint-Margriete,"['Sint-Margriete', 'Sint Margriet', 'Sainte-Marguerite']",51.28216,3.54644,BE,500
2786636,Sint-Kornelis-Horebeke,"['Sint-Kornelis-Horebeke', 'Hoorebeke-Saint-Corneille']",50.83449,3.6983,BE,500
2786687,Sint-Huibrechts-Hern,"['Sint-Huibrechts-Hern', 'Hern-Saint-Hubert', 'Hoeselt (Sint-Huibrechts-Hern)']",50.82985,5.4493,BE,500
